date,time_step,observed,simulated,residual
2007-11-24,3250,3.4210948142229323,1.2319497410309364,2.189145073191996
2007-11-25,3251,3.2690461558130246,1.1678079785961948,2.10123817721683
2007-11-26,3252,3.084415642029564,1.1139630967068956,1.9704525453226684
2007-11-27,3253,2.9975306943667603,1.0720271750899135,1.9255035192768468
2007-11-28,3254,2.82376079904115,1.0471708442974332,1.776589954743717
2007-11-29,3255,2.682572759089093,1.0385126800714257,1.6440600790176672
2007-11-30,3256,2.5196634822213344,1.034213317905749,1.4854501643155853
2007-12-01,3257,2.378475442269277,1.029867042936355,1.348608399332922
2007-12-02,3258,2.2264267838593685,1.025626203376056,1.2008005804833126
2007-12-03,3259,2.106959980823012,1.0215838836301279,1.085376097192884
2007-12-04,3260,2.041796270075909,1.0177350290660456,1.0240612410098633
2007-12-05,3261,1.9549113224131043,1.0140467901563976,0.9408645322567066
2007-12-06,3262,1.8571657562924493,1.0105425284800695,0.8466232278123798
2007-12-07,3263,1.7594201901717936,1.007203264808081,0.7522169253637125
2007-12-08,3264,1.6833958609668398,1.0038574843974506,0.6795383765693892
2007-12-09,3265,1.596510913304035,1.0004711056023048,0.5960398077017302
2007-12-10,3266,1.531347202556932,0.9971966788992624,0.5341505236576695
2007-12-11,3267,1.4553228733519776,0.9941422302508933,0.4611806431010843
2007-12-12,3268,1.3901591626048744,0.9912579178613974,0.398901244743477
2007-12-13,3269,1.3358560703156213,0.9884337169716277,0.3474223533439935
2007-12-14,3270,1.2924135964842187,0.9856726279164418,0.3067409685677769
2007-12-15,3271,1.2489711226528166,0.9829797139278412,0.2659914087249754
2007-12-16,3272,1.2055286488214143,0.9802328731685509,0.2252957756528634
2007-12-17,3273,1.1620861749900118,0.9774616789496088,0.18462449604040299
2007-12-18,3274,1.1403649380743108,0.974858114113315,0.1655068239609958
2007-12-19,3275,1.1077830827007589,0.9724563773961501,0.13532670530460877
2007-12-20,3276,1.086061845785058,0.9701161216437527,0.11594572414130522
2007-12-21,3277,1.069770918098282,0.9677667270627532,0.10200419103552871
2007-12-22,3278,1.049135743028366,0.9653973280430161,0.08373841498534995
2007-12-23,3279,1.0404472482620855,0.9630592345414343,0.07738801372065118
2007-12-24,3280,1.0741151654814223,0.96410916262085,0.11000600286057227
2007-12-25,3281,1.0838897220934878,0.9742803253210057,0.10960939677248205
2007-12-26,3282,1.064340608869357,0.9905913066113885,0.0737493022579685
2007-12-27,3283,1.064340608869357,1.0114926429200284,0.05284796594932861
2007-12-28,3284,1.0806315365561325,1.0362611267747297,0.04437040978140283
2007-12-29,3285,1.0969224642429085,1.0646393961916722,0.03228306805123626
2007-12-30,3286,1.0969224642429085,1.0216097228156444,0.07531274142726407
2007-12-31,3287,1.086061845785058,0.9568088977669071,0.1292529480181508
2008-01-01,3288,1.0806315365561325,0.9478737240468954,0.13275781250923713
2008-01-02,3289,1.0675987944067118,0.9432826803877187,0.12431611401899312
2008-01-03,3290,1.0545660522572913,0.9393094170682268,0.11525663518906448
2008-01-04,3291,1.0426193719536556,0.935696049240355,0.10692332271330063
2008-01-05,3292,1.03067269165002,0.9325780831593429,0.09809460849067708
2008-01-06,3293,1.0187260113463843,0.9301750050457078,0.08855100630067647
2008-01-07,3294,1.0067793310427486,0.9280574564921322,0.07872187455061641
2008-01-08,3295,1.0067793310427486,0.9474617802953035,0.05931755074744516
2008-01-09,3296,1.12950431961646,1.0552341613839238,0.07427015823253624
2008-01-10,3297,1.2815529780263686,1.2857209297459995,-0.0041679517196309135
2008-01-11,3298,1.368437925689173,1.6015634482843857,-0.2331255225952127
2008-01-12,3299,1.4879047287255291,1.9808338190059427,-0.49292909028041354
2008-01-13,3300,1.574789676388334,2.4141945356308905,-0.8394048592425565
2008-01-14,3301,1.629092768677587,2.3849153816883906,-0.7558226130108037
2008-01-15,3302,1.6833958609668398,1.5991865937819476,0.08420926718489219
2008-01-16,3303,1.7051170978825407,1.0639945776723205,0.6411225202102202
2008-01-17,3304,1.7159777163403918,1.0192620835244721,0.6967156328159196
2008-01-18,3305,1.7159777163403918,0.9954295770982654,0.7205481392421264
2008-01-19,3306,1.6942564794246904,0.9761169669277697,0.7181395124969207
2008-01-20,3307,1.6725352425089892,0.9608349875088185,0.7117002550001708
2008-01-21,3308,1.618232150219736,0.9513717202537595,0.6668604299659766
2008-01-22,3309,1.5639290579304834,0.947235713262806,0.6166933446676774
2008-01-23,3310,1.520486584099081,0.9445372633017577,0.5759493207973234
2008-01-24,3311,1.4661834918098282,0.9419880649486995,0.5241954268611287
2008-01-25,3312,1.4227410179784261,0.9397943789130441,0.48294663906538204
2008-01-26,3313,1.3792985441470236,0.9378590298424774,0.4414395143045462
2008-01-27,3314,1.3358560703156213,0.9359820166072208,0.39987405370840046
2008-01-28,3315,1.3032742149420693,0.9341137959290655,0.3691604190130038
2008-01-29,3316,1.2598317411106672,0.9322835738237248,0.32754816728694236
2008-01-30,3317,1.2381105041949658,0.9304571812679494,0.3076533229270164
2008-01-31,3318,1.3575773072313224,0.928513363849138,0.42906394338218445
2008-02-01,3319,1.411880399520575,0.9263653147492956,0.48551508477127947
2008-02-02,3320,1.520486584099081,0.923937229628917,0.5965493544701641
2008-02-03,3321,1.5856502948461846,0.9211889305991837,0.6644613642470009
2008-02-04,3322,1.531347202556932,0.9182733503089497,0.6130738522479822
2008-02-05,3323,1.4770441102676788,0.9154978802087791,0.5615462300588997
2008-02-06,3324,1.4227410179784261,0.9129729814901824,0.5097680364882438
2008-02-07,3325,1.3792985441470236,0.9105081220990339,0.4687904220479897
2008-02-08,3326,1.3358560703156213,0.9080126300699356,0.42784344024568566
2008-02-09,3327,1.2924135964842187,0.9055517881652368,0.38686180831898187
2008-02-10,3328,1.2598317411106672,0.9031176068579172,0.35671413425275
2008-02-11,3329,1.2272498857371157,0.9007186055919447,0.32653128014517097
2008-02-12,3330,1.2055286488214143,0.8984415608130514,0.30708708800836293
2008-02-13,3331,1.183807411905713,0.8962784253047876,0.2875289866009253
2008-02-14,3332,1.1729467934478628,0.8940118984902122,0.27893489495765056
